cheng_zebrafish_region_2,cheng_zebrafish_region_3,cheng_zebrafish_region_4,cheng_zebrafish_region_5,cheng_zebrafish_region_6,cheng_zebrafish_region_7,cheng_zebrafish_region_8,cheng_zebrafish_region_9,cheng_zebrafish_region_10,data/motif/Biofilm/ecoli_Pos11-kde2011.h5,data/motif/Biofilm/ecoli_Pos14_3-kde2011.h5,data/motif/Biofilm/ecoli_Pos19-kde2011.h5,data/motif/Biofilm/ecoli_Pos32-kde2011.h5,data/motif/Biofilm/ecoli_Pos6_3-kde2011.h5,data/motif/Biofilm/pseudomonas_Pos11.h5,data/motif/Biofilm/pseudomonas_Pos28.h5,data/motif/Biofilm/pseudomonas_Pos41.h5,data/motif/Biofilm/pseudomonas_Pos47.h5,data/motif/Biofilm/pseudomonas_Pos5.h5,data/motif/Biofilm/salmonella_Pos10.h5,data/motif/Biofilm/salmonella_Pos13.h5,data/motif/Biofilm/salmonella_Pos16.h5,data/motif/Biofilm/salmonella_Pos19.h5,data/motif/Biofilm/salmonella_Pos21.h5,data/motif/Biofilm/vibrio_Pos11-kdv615.h5,data/motif/Biofilm/vibrio_Pos16-kdv615.h5,data/motif/Biofilm/vibrio_Pos23-kdv615.h5,data/motif/Biofilm/vibrio_Pos27-kdv615.h5,data/motif/Biofilm/vibrio_Pos5-kdv615.h5,data/motif/Keller2008/zebrafish_embryo_150.h5,data/motif/Keller2008/zebrafish_embryo_230.h5,data/motif/Keller2008/zebrafish_embryo_310.h5,data/motif/Keller2008/zebrafish_embryo_390.h5,data/motif/Keller2008/zebrafish_embryo_470.h5,data/motif/Keller2008/zebrafish_embryo_550.h5,data/motif/Keller2008/zebrafish_embryo_630.h5,data/motif/Keller2008/zebrafish_embryo_710.h5,data/motif/Keller2008/zebrafish_embryo_790.h5,data/motif/Keller2008/zebrafish_embryo_870.h5,data/motif/Keller2010/fly_embryo_51.h5,data/motif/Keller2010/fly_embryo_61.h5,data/motif/Keller2010/fly_embryo_71.h5,data/motif/Keller2010/fly_embryo_81.h5,data/motif/Keller2010/fly_embryo_91.h5,data/motif/Keller2010/fly_embryo_101.h5,data/motif/Keller2010/fly_embryo_111.h5,data/motif/Keller2010/fly_embryo_121.h5,data/motif/Keller2010/fly_embryo_131.h5,data/motif/Keller2010/fly_embryo_141.h5,data/motif/Keller2010/fly_embryo_151.h5,data/motif/Keller2010/fly_embryo_161.h5,data/motif/Keller2010/fly_embryo_171.h5,data/motif/Keller2010/fly_embryo_181.h5,worm,ascidian,Guo_organoid,data/motif/Packing/PackedEllipses1.h5,data/motif/Packing/PackedMandM1.h5,data/motif/Packing/PackedIreg1.h5,data/motif/Packing/PackedSpheres1.h5,data/motif/Packing/PolySpheres1.h5,data/motif/Packing/PackedEllipses2.h5,data/motif/Packing/PackedMandM2.h5,data/motif/Packing/PackedIreg2.h5,data/motif/Packing/PackedSpheres2.h5,data/motif/Packing/PolySpheres2.h5,data/motif/Packing/PackedEllipses3.h5,data/motif/Packing/PackedMandM3.h5,data/motif/Packing/PackedIreg3.h5,data/motif/Packing/PackedSpheres3.h5,data/motif/Packing/PolySpheres3.h5,data/motif/Packing/PackedEllipses4.h5,data/motif/Packing/PackedMandM4.h5,data/motif/Packing/PackedIreg4.h5,data/motif/Packing/PackedSpheres4.h5,data/motif/Packing/PolySpheres4.h5,data/motif/Packing/PackedEllipses5.h5,data/motif/Packing/PackedMandM5.h5,data/motif/Packing/PackedIreg5.h5,data/motif/Packing/PackedSpheres5.h5,data/motif/Packing/PolySpheres5.h5,data/motif/PV/PV_1.h5,data/motif/PV/PV_2.h5,data/motif/PV/PV_3.h5,data/motif/PV/PV_4.h5,data/motif/PV/PV_5.h5,data/motif/Glassy/glass_T_044_1.h5,data/motif/Glassy/glass_T_044_2.h5,data/motif/Glassy/glass_T_044_3.h5,data/motif/HYGStarDatabase/star_positions.h5,data/motif/DLA/DLA_1.h5,data/motif/DLA/DLA_2.h5,data/motif/DLA/DLA_3.h5,data/motif/DLA/DLA_4.h5,data/motif/DLA/DLA_5.h5,Plant_1,Plant_2,Plant_4,Plant_13,Plant_15,Plant_18,foam,bubbles,yeast
4.390037048755063,2.241652223000341,2.134452206339533,2.2581264476488494,3.102025191293283,2.2944882661964954,2.4693606511139023,3.6246199970758264,2.5522681260641704,2.567204386338018,2.791583899106731,2.6857997475373363,2.4776923680269167,2.8249373063705594,2.085760961230024,2.131381746865837,2.0239252299436927,2.117579346940751,2.1821330706133724,2.1403148835007313,2.200608624419102,2.2609776122093046,2.220988350852256,2.333759313897345,2.2120324581089315,0.0,2.1966576221341247,2.194489233523039,2.1860893164675153,4.3751485557181,4.321452025226514,7.38979448438481,7.077761883124388,7.081897529576176,6.76648624669043,7.338270290876381,7.491539081352656,7.828735559170686,7.975576447605482,4.1611670163821035,4.07279980808971,3.9607189672890617,3.8553205855722954,3.6633860646187184,3.4690152302937536,3.4575820224241283,3.4370170090403906,3.345903384902555,3.3559958207903917,3.3264886757983376,3.374288874784909,3.4116349914564856,3.386534514849639,3.457629891891522,2.5525350608839625,4.977787216028998,3.0484780101337003,3.173183587861847,4.944711611364151,8.845799870697533,7.238240484897956,3.447971370507192,3.528168199248043,5.186066521872371,8.84383534345902,7.257694825882789,3.4710974680044986,3.4904963476612636,5.273926077451096,8.839205616215843,7.390240322362901,3.4362306850362394,3.611201866257914,5.114933574575016,8.786051815392645,7.30561302659776,3.3904988111989205,3.548320296094207,5.10848921274129,8.844097344327462,7.282263290632793,3.6350201510316613,3.777806552620993,3.694280252925721,3.745954927082263,3.5141270030545573,8.706261849357553,8.645013667465996,8.68277233465419,3.28441218768803,8.488063813315154,8.396995077443515,8.411108644602944,8.453381579143795,8.428280264790153,3.486618688614492,3.8170899282562343,3.1455096335014066,3.9606936561888766,3.3441199770316716,4.178247492296327,3.034809008676655,3.7516517460214263,3.980110366136553
4.361558217911655,2.211322619597101,2.078243702185263,2.2055573158321877,3.0762454064880194,2.233308036185046,2.4397906591349914,3.6215852749340094,2.528442884007463,2.5483759714399508,2.7832848071433967,2.672388531155308,2.455987268686517,2.8121666110448746,2.063676244547878,2.1129582070698794,1.993531740135003,2.096978593694318,2.134118804926199,2.0920513002719066,2.156668914915076,2.1860381239143907,2.1744006652636068,2.2842129934052213,2.166523012332306,2.1966576221341247,0.0,2.1392840979213688,2.1502570017948073,4.3514119545588015,4.291663053966014,7.373306944597596,7.060564528528062,7.068515286233081,6.7502079025335,7.325092340482591,7.479053121132878,7.818342806478592,7.967150690681484,4.138959132517627,4.066886806002563,3.924067938302242,3.841089275735877,3.6527646539057743,3.451726057112562,3.4397472976371013,3.414973812381561,3.342090546837718,3.3494517889569657,3.3121722620957574,3.3588812362606486,3.402419888243112,3.374173579453365,3.4411614675796396,2.556252139876082,4.947394459542144,3.021794125336678,3.153329010580138,4.9122404498167835,8.81568211300528,7.203049195085878,3.399591650001976,3.4771340002613993,5.14282290831523,8.815821459020812,7.214995360145073,3.420416856918278,3.4415754724193555,5.236709744899198,8.80589910131519,7.349170101380292,3.425458573727959,3.5764321976386295,5.073614955054766,8.755346768255533,7.26488837586297,3.346542234392947,3.5442699072041215,5.06912009501532,8.806234594760065,7.237502295316944,3.6350264783815245,3.7655239513612693,3.6898648891022536,3.7462879543040306,3.508405203796138,8.673225653380076,8.613664906383338,8.654119034003037,3.2773933154773047,8.488264532219715,8.396296738737831,8.412752047881064,8.454689804546367,8.428870795762442,3.442100992913871,3.787441846215514,3.1146133129353295,3.925602208560394,3.3035964298559617,4.13294590599516,3.0215110855153138,3.743567732464963,3.951481328674612
4.333977802062503,2.1903477484651726,2.084302550617162,2.231084746980083,3.0328087955980116,2.255009403717072,2.417321605305651,3.578613342843079,2.4943637823089597,2.503924416032728,2.7236031974587296,2.6299344114373744,2.4076904241117636,2.7592492705515306,2.016597819270506,2.0751298090304484,1.9651460707943489,2.0630968518565114,2.1382768089514244,2.1016987045351843,2.1720026593234536,2.2152420924509935,2.1840597206020544,2.2818948263546726,2.170968890999633,2.194489233523039,2.1392840979213688,0.0,2.1384925459644517,4.300733255390416,4.260109116486584,7.342302810540178,7.030643622490597,7.035634255301278,6.7177903797449385,7.291662240942506,7.446572231250174,7.7832766350681,7.933130368164964,4.110903316132534,4.020071098487145,3.8963949114422465,3.803697466548144,3.60742213441382,3.4156810156733766,3.4097705843274793,3.3755469645898653,3.2989237455906766,3.3044868185193526,3.2783484465270725,3.3158699675870356,3.363099732803297,3.342516628012846,3.405402123373599,2.491648368850347,4.920162170545534,3.045124065467152,3.1747487250360233,4.926041914015384,8.814369696384265,7.220647338647613,3.4218445965972277,3.5048186873644482,5.165346808537938,8.818585529734843,7.232658698803798,3.435064734064838,3.466129309649167,5.260397501955271,8.81131056385942,7.363933220952481,3.4418778621947186,3.600670201528799,5.087772959868593,8.756715450159904,7.283066450272695,3.364786690165447,3.553452186660654,5.096916888797497,8.811447898222786,7.259394417870482,3.5766561015715945,3.709612018704118,3.645580596361417,3.7047485391219803,3.4726638228921427,8.676231837732852,8.610486164126465,8.655825269679703,3.229534965171627,8.447743760735639,8.354492174508097,8.371078470745559,8.413526537732137,8.388695305702552,3.463790642917397,3.8101918614381876,3.0870195924962105,3.953395828240791,3.313862712324131,4.1561975412382015,2.9844252049483977,3.697476790825908,3.918291164126707
4.246439440892348,2.142011732390656,2.1043513051498874,2.283213377222108,2.9757916507329316,2.3167823982078026,2.415980195591986,3.509288965688358,2.438310415664816,2.4317833132055173,2.656261382714845,2.554121775546874,2.350741753655714,2.6855882682614354,2.0117384903210267,2.0682951256083797,1.94044225688293,2.0638658356280914,2.128752277659868,2.1317992377114927,2.1799618910357035,2.242578235449569,2.191403485045545,2.3443316135466707,2.168157025029397,2.1860893164675153,2.1502570017948073,2.1384925459644517,0.0,4.233829063247414,4.170459492564642,7.245441860279649,6.932176762125002,6.9379688834358175,6.62099908600301,7.196774474651724,7.345447682916284,7.684377217097113,7.836280882761406,4.026588328344134,3.9352280239897186,3.8045139733176683,3.7210686844320726,3.5169916199841955,3.3257482073913947,3.3155281390045217,3.290498854301862,3.210753752468846,3.2191980137718263,3.189401095853028,3.2270164363992024,3.277621534149186,3.2510348189949796,3.3350687837254585,2.488032728073808,4.845482648269565,3.113385867889987,3.2130301043811063,5.031886879879925,8.92833128196934,7.319675437971569,3.498461959057244,3.55856221728446,5.244340896935585,8.929745485321721,7.324941732740992,3.51634085102632,3.519099807196459,5.350973067435334,8.924317234824388,7.458545472734876,3.487717660132558,3.6683203239686097,5.187553524169537,8.869965582292288,7.376069151344916,3.436462509059192,3.616682738688585,5.189259328642712,8.921316414274127,7.349398399885283,3.5272853946460767,3.653118191125796,3.565108035200106,3.627105425166675,3.410264873753854,8.761461016533708,8.699433689047007,8.737481148474306,3.1469839714172823,8.353827666703749,8.26073123195939,8.277500605026747,8.317745830781512,8.292499335371524,3.550362165691979,3.894552869657792,3.134304363180596,4.030824986316453,3.3910744575741223,4.2455730410456765,2.8965480786571938,3.61224531348431,3.862968902892664
3.4430293521135096,3.77596025242021,4.42527015988461,4.732382496618691,3.6401628088137628,4.805466262278607,4.428418091525292,3.7043120932423284,3.661551770806004,3.4010085974473814,3.4923692724870725,3.435202425666417,3.4327876400771338,3.517338006023267,4.030311441509744,4.084479161333743,4.025665510968537,4.266077523511186,4.2899751066947935,4.441703288783852,4.406647052100773,4.636211861253461,4.386587571671462,4.773810114077779,4.446927408986555,4.3751485557181,4.3514119545588015,4.300733255390416,4.233829063247414,0.0,1.981938487214269,4.205036081564071,3.9921931041189893,3.987575672673883,3.7490284118778496,4.286083569170667,4.410656654438519,4.7226067168878805,4.827799022953593,3.760512287781607,3.6512087893508487,3.596316847210363,3.586324306790015,3.476278424280502,3.3959660279218853,3.351384909862574,3.368858423864485,3.388059916679113,3.3541478835376344,3.335184241749535,3.2933992117048643,3.3213069502383776,3.306869214054918,3.887101950984908,4.372399359882693,4.600886472776141,5.680433965192337,5.791268507838348,7.799345722393179,11.720235110008424,9.860149449916289,6.01986344917788,6.090032981955194,8.004727129954667,11.724359274225165,9.865266971676954,6.058281618986469,5.979375233592473,8.120666321903387,11.715352313472387,10.014284871952567,6.046190865255293,6.205111604781319,7.935675676087261,11.66075087853665,9.915890022206664,5.938397769524081,6.133089730310983,7.938895427689081,11.711196622515356,9.90610018742597,3.8647293426538347,3.898344269205682,3.963967367064747,3.9303986953119754,3.981320732998154,11.302000706962385,11.283606550538904,11.308059102139753,3.256765089862868,6.951038395219696,6.877346008572566,6.895743395053527,6.92384445956151,6.902503658452083,6.193472347954575,6.527431016612027,5.266060003967681,6.690614116480038,5.838081053533612,6.906067036055165,3.107463693954565,3.4670726267701784,4.0161566099484265
2.432623607176246,3.7078477222874673,4.480540463156442,4.83378139566063,3.32548429782093,4.923845598898447,4.416178749987447,3.171108074660954,3.4706581000891044,3.0218450786966464,3.0205296853752026,2.994052408210356,3.1074182595081274,3.052094792268038,3.960697625003659,4.018640155397808,3.9640704773094146,4.230086862423716,4.226338502397274,4.458166185184171,4.415278532202033,4.664695784799839,4.3793702182939125,4.83303848060116,4.40978525834117,4.321452025226514,4.291663053966014,4.260109116486584,4.170459492564642,1.981938487214269,0.0,3.713717280992702,3.510393914458108,3.5032603590779883,3.25964545967775,3.7965923408464888,3.9324905906355774,4.251459684263942,4.372878705971053,2.7344342525066687,2.657780340699994,2.5914024423302746,2.5854977883634165,2.557145639917863,2.54328382668929,2.5120297547381956,2.538612217216602,2.6056821476289915,2.539153634244344,2.5592089211728135,2.5129843732110424,2.5196021167246485,2.5076832085065304,3.5278161033600877,4.355471719290737,3.760406110050832,5.698169820455174,5.7904542919661655,7.940043754657892,11.896902720869276,10.026248001961642,6.031187930444631,6.053854978662609,8.13089298288098,11.899958932345013,10.03165167608771,6.070699807034814,5.936820032282615,8.243869454566791,11.889002676167486,10.183097439471322,6.05577664602769,6.187595642512329,8.059852441071406,11.837067589564437,10.083288003743549,5.938295925791898,6.118429166281048,8.061555127296897,11.885864235445018,10.068977980744554,3.186645360088658,3.2369934423755096,3.2790134920573726,3.2194165553056706,3.4137601966506397,11.481625652228837,11.458047998023755,11.484911983363485,2.5255281282117132,5.856342788384807,5.779066173076625,5.797563689202871,5.826816775205527,5.8035221070114265,6.333923974566472,6.6522563136795565,5.30361882338309,6.813974458240542,5.900489935287915,7.030451633345795,2.7483419223484074,2.6582010669484504,3.514810801462948
4.082803820537464,6.8097105859102145,7.679023453867284,8.072411948537933,6.181217691817215,8.169119770586125,7.53006470390843,5.815716940678207,6.4781481496827835,5.94639789100035,5.876723179544515,5.879971491494452,6.072258177960462,5.8801084161991595,7.04137384878967,7.09755223824723,7.065824987550903,7.322439262832736,7.29407822455537,7.611251446977313,7.571626861321157,7.8225077513017265,7.50608259813112,8.011366234880898,7.499425928337826,7.38979448438481,7.373306944597596,7.342302810540178,7.245441860279649,4.205036081564071,3.713717280992702,0.0,1.2546139816158766,1.4373271522059534,1.5097489400996753,1.3482128335971764,1.3999833459970126,1.5060583279431334,1.556280924352916,4.629094405970276,4.679371062707826,4.712167374296769,4.768476074726001,4.889203166580744,5.056773517638582,5.05127029501533,5.0548532447958365,5.1582414221966015,5.101010211453556,5.147571529391447,5.090826085036847,5.080684942782261,5.073590782829179,6.273674443219768,7.411258895322703,5.7456914980869405,8.795630882579916,8.86150916137697,11.15926279883723,15.13087586406084,13.268615246130523,9.128185564313657,9.092775438928047,11.328501164933925,15.134671721522095,13.274813457150662,9.153948873846634,8.948497768164863,11.44998604832218,15.124954866448133,13.427267013641261,9.14261092796186,9.233247785858612,11.266239650256813,15.071854188169397,13.32641646898379,9.010379725005622,9.166901447561564,11.260716233189033,15.12159418923392,13.315580269795333,5.676651928421425,5.635769569242767,5.700758961847196,5.62270872887316,5.962748100611266,14.682586515970074,14.671318965074482,14.691141520258,5.089963711451812,4.176504772709695,4.118157503651447,4.128855616449044,4.141135068784972,4.127726871558265,9.588528192578122,9.869326546287345,8.434109288408862,10.034084288001171,9.083818649354706,10.264043131287607,5.64835772811926,4.997904796514656,6.099476284467338
3.8164379223577996,6.500317367281642,7.35620614329996,7.746194597400447,5.885255590249672,7.8376553043828805,7.223096253840065,5.543906001147962,6.179185801504219,5.637791493164061,5.5792223368155245,5.573098895954955,5.76275036888885,5.584139749966084,6.726525680806108,6.784691136792146,6.747660323731699,7.006774858124915,6.986911429436502,7.295731051437659,7.259017144015812,7.505072734065863,7.201517314885761,7.697725527153205,7.185307107208822,7.077761883124388,7.060564528528062,7.030643622490597,6.932176762125002,3.9921931041189893,3.510393914458108,1.2546139816158766,0.0,0.946728302611853,0.9645831223558494,0.9839120787621498,1.117261447838782,1.354098146784239,1.4679224846751366,4.388044341416334,4.433842119928739,4.466581255763801,4.514417814062054,4.621183016155008,4.778039243266304,4.767975332624664,4.771172640297154,4.872432275862752,4.8157783275079895,4.863828351249248,4.802129179199647,4.790358980019866,4.788665211420179,5.997849081564964,7.100403534705578,5.520746578855062,8.482806922594651,8.548214272308435,10.834974521199932,14.807133255616105,12.966332022775203,8.819236664491168,8.783541077259237,11.008064041521095,14.809808982588166,12.972925903247035,8.846078527686055,8.641287975604564,11.12724607694419,14.799897755118199,13.123604634008775,8.835674465476053,8.925852242381344,10.941863739072344,14.747007877088478,13.0250653121413,8.704547066633852,8.860272388160292,10.94157013021783,14.797387039251486,13.013626975538608,5.4009173199538445,5.356177442146801,5.4266586195192765,5.354111402714386,5.680034120719563,14.380551063819988,14.367675824540918,14.388338619689922,4.782141968011982,4.489993065018891,4.428050317662693,4.443029067787939,4.457596410312291,4.445785296240761,9.26541438862315,9.550816400528777,8.123341962083195,9.717202006595832,8.776196901608174,9.944157543834379,5.361778623509675,4.710937319676549,5.884153558950887
3.8134028258726937,6.51211281647975,7.366910666610339,7.753874323969084,5.895395163492957,7.842635302666103,7.239038988895283,5.562086529919858,6.1895790468661644,5.642231820360212,5.580679941951965,5.574354334170532,5.765696648247981,5.5851030172203915,6.731304360240461,6.789505002178025,6.751709218077581,7.009765129306322,6.988357456900509,7.306862536003616,7.267856875901071,7.515605190371074,7.213444505216957,7.702905053599935,7.191136334760608,7.081897529576176,7.068515286233081,7.035634255301278,6.9379688834358175,3.987575672673883,3.5032603590779883,1.4373271522059534,0.946728302611853,0.0,0.9483512729951367,0.9146191354053135,0.9968213791835742,1.246132184622552,1.359831031243569,4.41107626870731,4.4521156149478625,4.488150114651527,4.533659955982838,4.6391881451185455,4.799440780400797,4.780646138168766,4.778669480564313,4.876635002180348,4.8286288730933355,4.869090801441629,4.810693311048194,4.8014041569588795,4.795936735610126,6.014336251892531,7.099847753707371,5.552813113989615,8.488087898138424,8.546985689290178,10.838503728432196,14.81595618151074,12.994049296685567,8.82794318371363,8.786913297864638,11.01338636111098,14.81791865025408,13.001814273808211,8.851481959554684,8.644578437944348,11.13149291253199,14.808223064767027,13.152012459188118,8.840023574043196,8.926327470683017,10.946447208970913,14.75566049973063,13.0532434364935,8.707533294594867,8.860334602727589,10.945838367685841,14.80655740580396,13.041827215258067,5.403027147731806,5.3587139796653425,5.42580464626547,5.355579826017287,5.678262155606207,14.401137640088027,14.384901382778681,14.405590206815765,4.768068289192996,4.512724681729092,4.450888980937298,4.469975496753083,4.486503156472751,4.473636430205089,9.272037614188857,9.559160556801473,8.132132935746341,9.726243042294175,8.792846784441561,9.953516027665167,5.380499792751764,4.716935535847714,5.94367577884011
3.525986666089376,6.197806823229682,7.051244445650445,7.435582336939099,5.590720390338417,7.523131970042606,6.929409268547505,5.265308590863887,5.877890985520805,5.3254919613325296,5.27052761984442,5.2595838277901805,5.45084609931598,5.275894240607653,6.413011671615811,6.471579467421453,6.4345296801144105,6.692703756207704,6.673617192928219,6.990327881569871,6.9554799385517505,7.1993270426291565,6.898628974148758,7.388410679384597,6.875399084426935,6.76648624669043,6.7502079025335,6.7177903797449385,6.62099908600301,3.7490284118778496,3.25964545967775,1.5097489400996753,0.9645831223558494,0.9483512729951367,0.0,1.0924543023628712,1.2412509277031534,1.53348527385767,1.6620005493613106,4.122750611276832,4.162632791180517,4.200655976514534,4.237726880046304,4.339231283533827,4.492572454863668,4.474168686053565,4.4740103728725575,4.569509426876318,4.51935624355648,4.553373934009035,4.500689973654035,4.492987389294662,4.488875817795472,5.711750296107215,6.785201940490298,5.2741472592961625,8.16853182494004,8.225272152655872,10.516303223570823,14.499971271638923,12.682747948025359,8.514375349272624,8.473777346664278,10.694788313013445,14.502562740220485,12.689895855004155,8.537020382531798,8.329683385545758,10.812194245830788,14.492578470668356,12.840198221999556,8.524213552777614,8.610969012045114,10.625286816248126,14.4408787267485,12.74161948403993,8.396385522058205,8.541829431552845,10.625516370629818,14.48970058968391,12.729924340683922,5.099545377673287,5.054352054572091,5.120889904131182,5.051883104507789,5.372937449323485,14.088196249196159,14.070538024035251,14.092219722479719,4.451605706158098,4.5398581031144225,4.47560075345815,4.492007602024003,4.512358995726112,4.496726139528979,8.951797889125885,9.244270858154687,7.824775670823842,9.407402402009371,8.481088467215883,9.634747343784182,5.079035705600616,4.414636869766222,5.666697847279056
4.0349845688696355,6.771912937537973,7.636294252051391,8.025406558835865,6.143701334731958,8.114169327174668,7.502404365757142,5.7966319338028285,6.442755013546274,5.894782727498239,5.824683061058604,5.821407011952909,6.018759671229144,5.829797832131668,6.990213499053524,7.046322005593241,7.01145944258511,7.269847194346353,7.2467449177257395,7.571174015113403,7.5339329146724605,7.7801157180911815,7.476924922400872,7.969167062193616,7.450933761218197,7.338270290876381,7.325092340482591,7.291662240942506,7.196774474651724,4.286083569170667,3.7965923408464888,1.3482128335971764,0.9839120787621498,0.9146191354053135,1.0924543023628712,0.0,0.8538057879767957,1.0483954538773126,1.1643469621687523,4.619012879454434,4.669899658788783,4.709273563514596,4.755299070531427,4.865832507556,5.029907258930136,5.016075609073437,5.015742239183263,5.109522007749217,5.061392596389503,5.105826640238023,5.04368844110143,5.031057278350051,5.0335066824183645,6.253401812549965,7.35810239780643,5.767757419596393,8.742021121450561,8.79748642619231,11.103736758738316,15.083060852189103,13.26825375097036,9.08674172187729,9.035888191285348,11.27567749803427,15.085371775018825,13.275170733682604,9.105933173618823,8.889442485808821,11.396432452341642,15.07589658383252,13.425746782718125,9.093893208583623,9.173690521805653,11.209629368491262,15.023435319567845,13.327229514368327,8.96790614889134,9.107299063146188,11.207125260265364,15.074409780554346,13.315988196838472,5.624095831810335,5.571363952223591,5.641201929185013,5.565670492451565,5.903654647810583,14.670887862212776,14.655353219375915,14.676339141855152,5.001018029054644,4.305962044739921,4.246587373415788,4.261999106207014,4.275435958548223,4.26620742282236,9.543661414855341,9.830029536118964,8.396066106899891,9.995258307001434,9.062877916128553,10.223909415099117,5.640872697193633,4.939447598447683,6.190666022121425
4.1733967546114545,6.9311418279877675,7.794282745451554,8.18577854185013,6.293542512969988,8.272333322174887,7.659247595374199,5.944529772838189,6.598066930850616,6.043019839803749,5.97576384772027,5.9710628010012785,6.168314969502198,5.9787656748520615,7.144662563347485,7.201491886337601,7.163301519065252,7.42154329282604,7.3967120591198725,7.727162573772593,7.690004416532823,7.936594657161427,7.637303332246213,8.126459806332804,7.602088607681959,7.491539081352656,7.479053121132878,7.446572231250174,7.345447682916284,4.410656654438519,3.9324905906355774,1.3999833459970126,1.117261447838782,0.9968213791835742,1.2412509277031534,0.8538057879767957,0.0,0.9205236093819023,1.0271080934198165,4.759400280130163,4.812674839658329,4.85586507803616,4.900661845819646,5.012382277180805,5.178115619172383,5.162166927325201,5.160578921710813,5.255779975886305,5.208437743966045,5.248343193678403,5.188146731425943,5.179664569876242,5.179983130201276,6.408931762534762,7.50935353939499,5.909061801895249,8.894869241007457,8.945444053301102,11.257601284719646,15.241400469116154,13.433245971798888,9.239280520849833,9.187053144093383,11.429215405471487,15.242961698517181,13.439727682566538,9.262646718497198,9.034949413312624,11.550292157569515,15.233170353217108,13.589221423075871,9.24575224842057,9.322614579382854,11.364564772530994,15.181413994293735,13.49175908448036,9.116538901297492,9.256405472896395,11.363949386790104,15.232081241715534,13.479312697821557,5.765922855875123,5.715438191460475,5.778914222011522,5.708079558355541,6.041014308713173,14.831343977891978,14.814777009276746,14.835091919683261,5.144509484599709,4.268671856808814,4.211597508829469,4.227540589730851,4.2422031664909365,4.229566923297567,9.701315591595161,9.986829179777825,8.551839304168313,10.153506879393413,9.223868037928401,10.381585683394743,5.7998218097066,5.0839688525549995,6.350532492695862
4.4850810276590085,7.268840893579742,8.137260856538106,8.530392552365692,6.618709933281041,8.620513240440264,7.9982651031203,6.26700716695083,6.931921128048782,6.375849362519353,6.307813810126073,6.303963345399916,6.504493228029618,6.312821076627905,7.479100346441096,7.538882490249152,7.503781866605969,7.763061142373963,7.734019933820354,8.067293029040801,8.03158816353676,8.277612976923567,7.973830821560075,8.468699221004917,7.941248299906374,7.828735559170686,7.818342806478592,7.7832766350681,7.684377217097113,4.7226067168878805,4.251459684263942,1.5060583279431334,1.354098146784239,1.246132184622552,1.53348527385767,1.0483954538773126,0.9205236093819023,0.0,0.8238068562340493,5.063989210866717,5.118152164510575,5.1625576046477955,5.208711393918007,5.3301974851036,5.502564678800697,5.483572299619382,5.484272790823319,5.583764412262554,5.534787072967039,5.5771834062779995,5.511959917261342,5.5057529502738625,5.505896203823095,6.727123288092954,7.842898489895722,6.204471426887817,9.232916300902453,9.284447896753171,11.599704974439227,15.582709648828931,13.773244851958106,9.57715768978329,9.519690350030366,11.773349422775468,15.584962476834296,13.780604929000036,9.597044445425123,9.367043999740556,11.89346030022391,15.574874824066605,13.930877558591622,9.584586688705194,9.659572406452737,11.706589350325107,15.522894340314867,13.833457172364447,9.451374031434327,9.593604369941604,11.705922182694897,15.574253509711987,13.821522850814189,6.078598718358359,6.0308869563440926,6.0972568075338,6.0222246548164495,6.362353044226197,15.171492386817246,15.154318919212209,15.175286891837935,5.47222129141668,4.191578825901385,4.134511940484802,4.152881797640083,4.166039775201123,4.151474538104688,10.048156591257785,10.330800230186423,8.88908106746379,10.493588567957671,9.563221324508536,10.727886065209335,6.12850402686832,5.405024218790038,6.655644472868524
4.626525390922112,7.414829174341562,8.28712322896418,8.682524399441853,6.764092880798289,8.771486187441079,8.14597940475805,6.4057231780734885,7.07740099022865,6.525347521882345,6.453545345141981,6.4527440041828354,6.651847231356664,6.458236805380798,7.627640892224491,7.686792471585718,7.6521380775289245,7.90952780209839,7.883691948249776,8.218537794717626,8.180752581059066,8.425162688454176,8.121051649634184,8.620298496801663,8.089575085037918,7.975576447605482,7.967150690681484,7.933130368164964,7.836280882761406,4.827799022953593,4.372878705971053,1.556280924352916,1.4679224846751366,1.359831031243569,1.6620005493613106,1.1643469621687523,1.0271080934198165,0.8238068562340493,0.0,5.203820225838661,5.259463963421961,5.302036948792889,5.35118863048342,5.4690475619521575,5.638247147517383,5.627699354592029,5.6324127642279915,5.727593424145235,5.6737566456828,5.722004444339733,5.660558849856615,5.649277437689564,5.650675190638926,6.87222209964921,7.994670730775498,6.33836880102441,9.383882824618732,9.431136216502637,11.749563564738203,15.731056125122421,13.921478177933947,9.721644123574448,9.667976215860945,11.922939185832844,15.73275176884782,13.927978192551064,9.744770147973394,9.519148957847177,12.041909162684796,15.722162627614836,14.078406359281121,9.73488496146757,9.80559549271047,11.855487751018643,15.670720238620286,13.981486686534936,9.599546332031967,9.74211245434342,11.85411328337949,15.721893253906572,13.969509659644409,6.226315981715694,6.175319420228424,6.239637461619975,6.1626743373867425,6.50759117227158,15.32064222844679,15.305265580952135,15.325993007453157,5.622998494444378,4.207565710117214,4.1563663689933135,4.17050085566134,4.181954441494112,4.170763949919319,10.196532498856687,10.482328262387657,9.037403034542823,10.644816124189205,9.708429003314581,10.874240762155825,6.271203028743098,5.549292952715152,6.791468912530851
